drugbank_id	drugbank_name	chembl	drugbank	pdb	iuphar	pubchem_dotf	kegg_ligand	chebi	nih_ncc	zinc	emolecules	ibm	atlas	ibm_patents	fdasrs	surechembl	pharmgkb	hmdb	selleck	pubchem_tpharma	pubchem	mcule	nmrshiftdb2	lincs	actor	recon	molport	nikkaji	bindingdb
DB07877	8-(6-BROMO-BENZO[1,3]DIOXOL-5-YLSULFANYL)-9-(3-ISOPROPYLAMINO-PROPYL)-ADENINE	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07878	N-[(1S)-1-{1-[(1R,3E)-1-ACETYLPENT-3-EN-1-YL]-1H-1,2,3-TRIAZOL-4-YL}-1,2-DIMETHYLPROPYL]BENZAMIDE	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
DB07879	N-hydroxy-5-[(3-phenyl-5,6-dihydroimidazo[1,2-a]pyrazin-7(8H)-yl)carbonyl]thiophene-2-carboxamide	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DB07880	2-((4'-HYDROXYPHENYL)-AZO)BENZOIC ACID	1	1	1	0	0	0	1	0	1	2	1	0	10	0	2	0	0	0	1	0	1	0	0	1	0	2	1	1
DB07881	N-{[2-({[1-(4-CARBOXYBUTANOYL)AMINO]-2-PHENYLETHYL}-HYDROXYPHOSPHINYL)OXY]ACETYL}-2-PHENYLETHYLAMINE	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
DB07882	4-{4-[2-(1A,7A-DIMETHYL-4-OXY-OCTAHYDRO-1-OXA-4-AZA-CYCLOPROPA[A]NAPHTHALEN-4-YL) -ACETYLAMINO]-PHENYLCARBAMOYL}-BUTYRIC ACID	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	4	0
DB07883	(2-AMINO-3-PHENYL-BICYCLO[2.2.1]HEPT-2-YL)-PHENYL-METHANONE	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB07884	ISOPROPYL (2S)-2-ETHYL-7-FLUORO-3-OXO-3,4-DIHYDROQUINOXALINE-1(2H)-CARBOXYLATE	1	1	1	0	1	0	0	0	0	0	2	0	3	1	2	0	0	0	3	2	0	0	0	1	0	0	2	1
DB07885	(S)-4-ISOPROPOXYCARBONYL-6-METHOXY-3-METHYLTHIOMETHYL-3,4-DIHYDROQUINOXALIN-2(1H)-THIONE	2	1	1	0	1	0	0	0	0	0	2	0	0	1	2	0	0	0	1	3	0	0	0	1	0	0	0	1
DB07886	(11alpha,14beta)-11,17,21-trihydroxypregn-4-ene-3,20-dione	6	2	1	1	1	0	1	1	21	11	12	2	114	1	19	1	2	1	9	90	2	0	4	6	1	2	10	1
DB07887	(R)-1-(4-(4-(HYDROXYMETHYL)-1,3,2-DIOXABOROLAN-2-YL)BENZYL)GUANIDINE	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DB07888	3-(4-HYDROXYPHENYL)-4,5-DIHYDRO-5-ISOXAZOLE-ACETIC ACID METHYL ESTER	3	1	1	0	0	0	0	0	0	1	3	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	2	3
DB07889	1-(DIMETHYLAMINO)-3-(4-{{4-(2-METHYLIMIDAZO[1,2-A]PYRIDIN-3-YL)PYRIMIDIN-2-YL]AMINO}PHENOXY)PROPAN-2-OL	1	1	1	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	1
DB07890	4-(2-HYDROXYPHENYLTHIO)-1-BUTENYLPHOSPHONIC ACID	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	1	0
DB07891	4-{[(14beta,17alpha)-3-hydroxyestra-1,3,5(10)-trien-17-yl]oxy}-4-oxobutanoic acid	1	1	1	0	0	0	0	0	8	3	2	0	0	0	3	0	0	0	2	20	1	0	0	2	0	1	2	0
DB07892	1-(2-HYDROXYETHYLOXYMETHYL)-6-PHENYL THIOTHYMINE	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1
DB07893	PHENYL[1-(N-SUCCINYLAMINO)PENTYL]PHOSPHONATE	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DB07894	4-(2-HYDROXY-4-FLUOROPHENYLTHIO)-BUTYLPHOSPHONIC ACID	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB07895	ALPHA-HYDROXYFARNESYLPHOSPHONIC ACID	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB07896	(2S)-hydroxy(4-hydroxyphenyl)ethanoic acid	1	1	1	0	0	3	6	0	2	1	5	0	57	0	3	0	1	0	3	7	0	0	0	3	0	2	3	0
DB07897	1-(HYDROXYMETHYLENEAMINO)-8-HYDROXY-OCTANE	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DB07898	2-(BUTYRYLOXY)-1-{[(TETRAHYDROXYPHOSPHORANYL)OXY]METHYL}ETHYL BUTYRATE	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DB07899	(2S) N-ACETYL-L-ALANYL-ALPHAL-PHENYLALANYL-CHLOROETHYLKETONE	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DB07900	3-FORMYL-2-HYDROXY-5-METHYL-HEXANOIC ACID HYDROXYAMIDE	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DB07901	5-CHLORO-6-METHYL-N-(2-PHENYLETHYL)-2-PYRIDIN-2-YLPYRIMIDIN-4-AMINE	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1
DB07902	TERT-BUTYL {2-[(1,3-THIAZOL-2-YLAMINO)CARBONYL]PYRIDIN-3-YL}CARBAMATE	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07903	3-[(2,2-DIMETHYLPROPANOYL)AMINO]-N-1,3-THIAZOL-2-YLPYRIDINE-2-CARBOXAMIDE	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07905	(1aR,8S,13S,14S,15aR)-5,13,14-trihydroxy-3-methoxy-8-methyl-8,9,13,14,15,15a-hexahydro-6H-oxireno[k][2]benzoxacyclotetradecine-6,12(1aH)-dione	1	1	1	0	0	0	1	0	3	3	0	0	0	0	1	0	0	0	4	11	0	0	0	0	0	0	3	0
DB07906	[(3R)-7-NITRO-1,2,3,4-TETRAHYDROISOQUINOLIN-3-YL]METHANOL	3	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2	5	0	0	0	0	0	0	0	3
DB07907	(2S)-2-HYDROXYOCTANOIC ACID	0	1	1	1	0	0	0	0	2	1	2	0	100	0	3	0	2	0	1	6	1	0	0	1	0	1	3	0
DB07908	7-HYDROXY-4-METHYL-3-(2-HYDROXY-ETHYL)COUMARIN	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0
DB07909	(1S,2S,5S)2-(4-GLUTARIDYLBENZYL)-5-PHENYL-1-CYCLOHEXANOL	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
DB07910	PHENYLALANINDIOL	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0
DB07911	(3E)-2,6-DIOXO-6-PHENYLHEX-3-ENOATE	0	1	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0
DB07912	2-OXOHEPTYLPHOSPHONIC ACID	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0
DB07913	HOMOPHENYLALANINYLMETHANE	0	1	1	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DB07914	(2Z,4E)-2-HYDROXY-6-OXO-6-PHENYLHEXA-2,4-DIENOIC ACID	0	2	2	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
DB07915	(2E,4E)-2-HYDROXY-6-OXO-6-PHENYLHEXA-2,4-DIENOIC ACID	0	2	2	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
DB07916	3-{6-[(8-HYDROXY-QUINOLINE-2-CARBONYL)-AMINO]-2-THIOPHEN-2-YL-HEXANOYLAMINO}-4-OXO-BUTYRI ACID	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DB07917	4-(BENZHYDRYLOXY)-1-[3-(1H-TETRAAZOL-5-YL)PROPYL]PIPERIDINE	1	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1
DB07918	2-HEPTYL-4-HYDROXY QUINOLINE N-OXIDE	1	1	1	0	0	1	1	0	0	0	2	0	0	1	2	0	0	0	1	0	0	0	0	1	0	0	1	0
DB07919	7-METHOXY-1-METHYL-9H-BETA-CARBOLINE	1	1	1	0	1	1	1	0	1	2	1	0	5	1	1	0	1	0	1	4	1	1	1	0	0	1	1	1
DB07920	N-oxo-2-[(4-phenylphenyl)sulfonylamino]ethanamide	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DB07921	2-[(4-fluorophenyl)sulfonylamino]-N-oxo-ethanamide	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DB07922	N-oxo-2-(phenylsulfonylamino)ethanamide	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DB07923	octyl alpha-L-altropyranoside	4	2	4	0	0	0	1	0	1	12	17	0	135	1	28	0	0	0	6	41	0	0	0	4	0	6	11	0
DB07924	octyl beta-D-galactopyranoside	4	2	4	0	0	0	1	0	1	12	17	0	135	1	28	0	0	0	6	41	0	0	0	4	0	6	11	0
DB07925	4-(2-HYDROXYPHENYLSULFINYL)-BUTYLPHOSPHONIC ACID	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	1	0
DB07926	N-[3-(N'-HYDROXYCARBOXAMIDO)-2-(2-METHYLPROPYL)-PROPANOYL]-O-TYROSINE-N-METHYLAMIDE	1	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	4	0	0	0	1	0	0	2	1
DB07927	3-{[(4-CARBOXY-2-HYDROXYANILINE]SULFONYL}THIOPHENE-2-CARBOXYLIC ACID	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
DB07928	N-(2-OXOTETRAHYDROFURAN-3-YL)OCTANAMIDE	1	1	1	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	2	4	0	0	0	0	0	0	3	1
DB07929	N-(TERT-BUTYL)-3,5-DIMETHYL-N'-[(5-METHYL-2,3-DIHYDRO-1,4-BENZODIOXIN-6-YL)CARBONYL]BENZOHYDRAZIDE	1	1	1	0	0	0	0	0	0	0	1	0	4	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
DB07930	(3R)-3-HYDROXYDODECANOIC ACID	1	1	1	1	0	0	4	0	0	1	1	0	16	0	3	0	2	0	2	4	0	0	0	1	0	0	3	0
DB07931	4-[(1R,2S)-1-ethyl-2-(4-hydroxyphenyl)butyl]phenol	4	2	1	1	0	1	0	0	3	4	2	0	28	1	2	0	0	1	3	7	2	0	1	4	0	2	4	0
DB07932	dimethyl (1R,4S)-5,6-bis(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hepta-2,5-diene-2,3-dicarboxylate	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
DB07933	(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL	3	1	1	0	0	0	0	0	1	1	5	0	0	1	5	0	0	1	5	7	0	0	0	0	0	1	0	2
DB07934	[[CYCLOHEXANESULFONYL-GLYCYL]-3[PYRIDIN-4-YL-AMINOMETHYL]ALANYL]PIPERIDINE	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1
DB07935	5-[(5-fluoro-3-methyl-1H-indazol-4-yl)oxy]benzene-1,3-dicarbonitrile	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07936	N-(4-{[(3S)-3-(dimethylamino)pyrrolidin-1-yl]carbonyl}phenyl)-5-fluoro-4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-amine	2	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	5	0	0	0	0	0	0	0	2
DB07937	2-butoxy-9-(2,6-difluorobenzyl)-N-(2-morpholin-4-ylethyl)-9H-purin-6-amine	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1
DB07938	5-[[(2R)-2-cyclopropyl-7,8-dimethoxy-chroman-5-yl]methyl]pyrimidine-2,4-diamine	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DB07939	N-(3-MERCAPTOPROPANOYL)-D-ALANINE	1	1	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	2	1
DB07940	9-(3-IODOBENZYLAMINO)-1,2,3,4-TETRAHYDROACRIDINE	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DB07941	3-{3-bromo-4-[(2,4-difluorobenzyl)oxy]-6-methyl-2-oxopyridin-1(2H)-yl}-N,4-dimethylbenzamide	1	1	1	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	1
DB07942	2-fluoro-4-[4-(4-fluorophenyl)-1H-pyrazol-3-yl]pyridine	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DB07943	2-{4-[5-(4-chlorophenyl)-4-pyrimidin-4-yl-1H-pyrazol-3-yl]piperidin-1-yl}-2-oxoethanol	1	1	1	0	0	0	1	0	0	1	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07944	N-{3-METHYL-5-[2-(PYRIDIN-4-YLAMINO)-ETHOXY]-PHENYL}-BENZENESULFONAMIDE	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1
DB07945	5-(3-carbamoylbenzyl)-5,6,7,8,9,10-hexahydrocyclohepta[b]indole-4-carboxylic acid	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1
DB07946	N-[2-({[amino(imino)methyl]amino}oxy)ethyl]-2-{6-chloro-3-[(2,2-difluoro-2-phenylethyl)amino]-2-fluorophenyl}acetamide	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07947	ISOQUINOLINE-5-SULFONIC ACID (2-(2-(4-CHLOROBENZYLOXY)ETHYLAMINO)ETHYL)AMIDE	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1
DB07949	({[(3E)-2'-OXO-2',7'-DIHYDRO-2,3'-BIINDOL-3(7H)-YLIDENE]AMINO}OXY)ACETIC ACID	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DB07950	1H-INDOL-3-YLACETIC ACID	1	1	1	0	0	1	2	0	1	2	5	1	100	1	7	0	1	0	4	17	1	1	0	4	1	2	2	2
DB07951	N-[1H-INDOL-3-YL-ACETYL]ASPARTIC ACID	0	1	1	0	0	0	0	0	2	2	3	0	10	0	2	0	1	0	1	7	1	0	0	1	0	3	2	0
DB07952	N-[1H-INDOL-3-YL-ACETYL]GLYCINE ACID	0	1	1	0	0	0	0	0	1	1	1	0	2	0	1	0	0	0	1	2	1	0	0	0	0	1	1	0
DB07953	N-[1H-INDOL-3-YL-ACETYL]VALINE ACID	0	1	1	0	0	0	0	0	2	3	2	0	10	0	2	0	0	0	1	6	3	0	0	1	0	3	1	0
DB07954	3-ISOBUTYL-1-METHYLXANTHINE	1	1	1	1	0	1	2	0	1	2	1	0	36	1	1	0	0	0	2	1	1	0	1	1	0	2	1	1
DB07955	(2-BROMOETHYL)(2-'FORMYL-4'-AMINOPHENYL) ACETATE	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DB07956	[1-(3-CHLORO-2-FORMYL-PHENYLCARBAMOYL)-2-METHYL-PROPYL]-CARBAMIC ACID TERT-BUTYL ESTER	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DB07957	METHYL(2-ACETOXY-2-(2-CARBOXY-4-AMINO-PHENYL))ACETATE	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
DB07958	(2-CARBAMOYLMETHYL-5-PROPYL-OCTAHYDRO-INDOL-7-YL)ACETIC ACID	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DB07959	3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOLE	1	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1
DB07960	5-ACETAMIDO-5,6-DIHYDRO-4-HYDROXY-6-ISOBUTOXY-4H-PYRAN-2-CARBOXYLIC ACID	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1
DB07961	1-(4-CYANO-PHENYL)-3-[2-(2,6-DICHLORO-PHENYL)-1-IMINO-ETHYL]-THIOUREA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0
DB07962	METHYL N-[(2',4'-DIFLUORO-4-HYDROXY-5-IODOBIPHENYL-3-YL)CARBONYL]-BETA-ALANINATE	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DB07963	N-[(2',4'-DIFLUORO-4-HYDROXY-5-IODOBIPHENYL-3-YL)CARBONYL]-BETA-ALANINE	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DB07964	(3S)-4-{[4-(BUT-2-YNYLOXY)PHENYL]SULFONYL}-N-HYDROXY-2,2-DIMETHYLTHIOMORPHOLINE-3-CARBOXAMIDE	2	1	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	2
DB07965	6-(CYCLOHEXYLAMINO)-9-[2-(4-METHYLPIPERAZIN-1-YL)-ETHYL]-9H-PURINE-2-CARBONITRILE	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07966	[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl}amino)phenyl]acetonitrile	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0
DB07967	9-CYCLOPENTYL-6-[2-(3-IMIDAZOL-1-YL-PROPOXY)-PHENYLAMINO]-9H-PURINE-2-CARBONITRILE	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07968	N-(2-CHLORO-4-FLUOROBENZOYL)-N'-(5-HYDROXY-2-METHOXYPHENYL)UREA	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07969	3-[3-(4-methylpiperazin-1-yl)-7-(trifluoromethyl)quinoxalin-5-yl]phenol	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1
DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1
DB07971	5-AMINO-2-{4-[(4-AMINOPHENYL)SULFANYL]PHENYL}-1H-ISOINDOLE-1,3(2H)-DIONE	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1
DB07972	1-(3-METHYLPHENYL)-1H-BENZIMIDAZOL-5-AMINE	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
DB07973	N-(1-ISOPROPYLPIPERIDIN-4-YL)-1-(3-METHOXYBENZYL)-1H-INDOLE-2-CARBOXAMIDE	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07974	1-{2-[(4-CHLOROPHENYL)AMINO]-2-OXOETHYL}-N-(1-ISOPROPYLPIPERIDIN-4-YL)-1H-INDOLE-2-CARBOXAMIDE	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1
DB07975	2-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENT-1-ENE-1-CARBOXYLIC ACID	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1
DB07976	3-{[(3-FLUORO-3'-METHOXYBIPHENYL-4-YL)AMINO]CARBONYL}THIOPHENE-2-CARBOXYLIC ACID	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07977	3-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)THIOPHENE-2-CARBOXYLIC ACID	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07978	2-({[2,3,5,6-TETRAFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENTA-1,3-DIENE-1-CARBOXYLIC ACID	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DB07979	(2E)-3-(3,4-DIHYDROXYPHENYL)-2-IMINOPROPANOIC ACID	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DB07980	(2E)-1-[(6-chloropyridin-3-yl)methyl]-N-nitroimidazolidin-2-imine	1	1	1	0	0	1	3	0	1	3	1	1	81	1	1	0	1	0	3	5	1	1	0	2	0	4	0	1
DB07981	2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1R)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	2
DB07982	2-{4-[4-({4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-yl}amino)phenyl]piperazin-1-yl}-2-oxoethanol	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07983	1-(4-IODOBENZOYL)-5-METHOXY-2-METHYL INDOLE-3-ACETIC ACID	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1
DB07984	2-[1-(4-CHLOROBENZOYL)-5-METHOXY-2-METHYL-1H-INDOL-3-YL]-N-[(1S)-1-(HYDROXYMETHYL)PROPYL]ACETAMIDE	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	2
DB07985	+/-METHYL 4-(AMINOIMINOMETHYL)-BETA-[3- INH (AMINOIMINO)PHENYL]BENZENE PENTANOATE	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	2	1
DB07986	[4-(4-PHENYL-PIPERIDIN-1-YL)-BENZENESULFONYLAMINO]-ACETIC ACID	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DB07987	[2-(5-MERCAPTO-[1,3,4]THIADIAZOL-2-YLCARBAMOYL)-1-PHENYL-ETHYL]-CARBAMIC ACID BENZYL ESTER	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0
DB07988	2-[3-(5-MERCAPTO-[1,3,4]THIADIAZOL-2YL)-UREIDO]-N-METHYL-3-PENTAFLUOROPHENYL-PROPIONAMIDE	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	2
DB07989	2-(ACETYL-HYDROXY-AMINO)-4-METHYL-PENTANOIC ACID METHYL ESTER	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	2	0
DB07990	(RP,SP)-O-(2R)-(1-PHENOXYBUT-2-YL)-METHYLPHOSPHONIC ACID CHLORIDE	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0
DB07991	N-[(1R)-3-(4-HYDROXYPHENYL)-1-METHYLPROPYL]-2-(2-PHENYL-1H-INDOL-3-YL)ACETAMIDE	3	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	3
DB07992	3-SULFOOXY-1H-INDOLE	1	1	1	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	1	3	0	0	0	1	0	0	1	1
DB07993	N~3~-[3-(1H-INDOL-6-YL)BENZYL]PYRIDINE-2,3-DIAMINE	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07994	N~3~-[5-(1H-INDOL-6-YL)-2-(PYRIDIN-2-YLMETHOXY)BENZYL]PYRIDINE-2,3-DIAMINE	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1
DB07995	N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE	3	1	1	1	0	0	1	0	2	2	1	0	3	1	1	0	0	0	1	6	0	0	1	1	0	0	2	1
DB07996	1-(5-ISOQUINOLINESULFONYL)-2-METHYLPIPERAZINE	3	1	1	0	0	0	2	0	4	1	2	0	11	0	2	0	0	0	1	6	0	0	1	1	0	3	1	2
